Timestamp,User Count,Type,Name,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%,Total Request Count,Total Failure Count,Total Median Response Time,Total Average Response Time,Total Min Response Time,Total Max Response Time,Total Average Content Size
1739239931,100,,Aggregated,33.500000,0.000000,280,1500,2000,2300,2800,3200,3500,3700,3800,3800,3800,817,0,280.0,1018.887701961749,6.172957975650206,3822.0716250070836,38773.22399020808
1739239932,100,,Aggregated,35.200000,0.000000,150,1400,1900,2200,2800,3200,3500,3700,3800,3800,3800,868,0,150.0,959.9442381885499,6.172957975650206,3822.0716250070836,38474.846774193546
1739239933,100,,Aggregated,36.400000,0.000000,73,1200,1900,2100,2800,3100,3500,3700,3800,3800,3800,930,0,73,897.0549937266599,6.172957975650206,3822.0716250070836,38557.354838709674
1739239934,100,,Aggregated,36.400000,0.000000,63,1200,1800,2100,2800,3100,3500,3700,3800,3800,3800,951,0,63,877.6553382856632,6.172957975650206,3822.0716250070836,38799.82229232387
1739239935,100,,Aggregated,36.400000,0.000000,63,1200,1800,2100,2800,3100,3500,3700,3800,3800,3800,951,0,63,877.6553382856632,6.172957975650206,3822.0716250070836,38799.82229232387
1739239936,100,,Aggregated,39.800000,0.000000,71,1200,1900,2100,2800,3100,3500,3700,3800,3800,3800,964,0,69,891.9255411065438,6.172957975650206,3822.0716250070836,39276.597510373445
1739239937,100,,Aggregated,39.800000,0.000000,170,1400,1900,2100,2700,3100,3400,3700,3800,3800,3800,1052,0,160.0,936.0004326328303,6.172957975650206,3822.0716250070836,38590.07224334601
1739239938,100,,Aggregated,38.800000,0.000000,150,1300,1900,2100,2600,3100,3400,3700,3800,3800,3800,1069,0,150.0,921.5301876807418,6.172957975650206,3822.0716250070836,38717.620205799816
1739239939,100,,Aggregated,34.300000,0.000000,150,1300,1900,2100,2600,3100,3400,3700,3800,3800,3800,1071,0,150.0,922.0197283750955,6.172957975650206,3822.0716250070836,38727.67787114846
1739239940,100,,Aggregated,38.200000,0.000000,150,1300,1900,2100,2600,3100,3400,3700,3800,3800,3800,1079,0,150.0,931.1696012574313,6.172957975650206,3822.0716250070836,38440.562557924
1739239941,100,,Aggregated,35.800000,0.000000,340,1500,1900,2100,2600,3000,3400,3700,3800,3800,3800,1141,0,340.0,986.619372739634,6.172957975650206,3822.0716250070836,38248.4916739702
1739239942,100,,Aggregated,35.800000,0.000000,500,1600,2000,2100,2600,3000,3400,3700,3800,3800,3800,1164,0,470.0,1010.1993874269624,6.172957975650206,3822.0716250070836,38764.64862542955
1739239943,100,,Aggregated,31.200000,0.000000,310,1500,1900,2100,2600,3000,3400,3600,3800,3800,3800,1247,0,310.0,969.4105140344294,6.172957975650206,3822.0716250070836,38754.213311948675
1739239944,100,,Aggregated,31.200000,0.000000,290,1500,1900,2100,2600,3000,3400,3600,3800,3800,3800,1255,0,290.0,963.333896613486,6.172957975650206,3822.0716250070836,38664.235059760955
1739239945,100,,Aggregated,30.000000,0.000000,300,1500,1900,2100,2600,3000,3400,3600,3800,3800,3800,1258,0,290.0,964.8489045436455,6.172957975650206,3822.0716250070836,38788.703497615264
1739239946,100,,Aggregated,30.400000,0.000000,570,1500,1900,2100,2600,3000,3300,3600,3800,3800,3800,1355,0,570.0,1000.2484105785147,6.172957975650206,3822.0716250070836,39234.33284132841
1739239947,100,,Aggregated,30.700000,0.000000,530,1500,1900,2100,2600,3000,3300,3600,3800,3800,3800,1367,0,530.0,991.6952264695493,6.172957975650206,3822.0716250070836,39190.51572787125
1739239948,100,,Aggregated,37.600000,0.000000,400,1500,1900,2100,2500,3000,3300,3600,3800,3800,3800,1413,0,400.0,959.9470943346597,6.172957975650206,3822.0716250070836,39252.85491861288
1739239949,100,,Aggregated,30.800000,0.000000,210,1400,1900,2100,2500,2900,3300,3600,3800,3800,3800,1467,0,210.0,925.1789149071635,6.172957975650206,3822.0716250070836,39017.25221540559
1739239950,100,,Aggregated,33.900000,0.000000,160,1300,1800,2000,2500,2900,3300,3600,3800,3800,3800,1509,0,160.0,899.8749893404736,6.172957975650206,3822.0716250070836,38834.55268389662
1739239951,100,,Aggregated,33.900000,0.000000,150,1300,1800,2000,2500,2900,3300,3600,3800,3800,3800,1526,0,150.0,890.0050069618371,6.172957975650206,3822.0716250070836,38767.525557011795
1739239952,100,,Aggregated,33.900000,0.000000,150,1300,1800,2000,2500,2900,3300,3600,3800,3800,3800,1526,0,150.0,890.0050069618371,6.172957975650206,3822.0716250070836,38767.525557011795
1739239953,100,,Aggregated,33.900000,0.000000,150,1300,1800,2000,2500,2900,3300,3600,3800,3800,3800,1526,0,150.0,890.0050069618371,6.172957975650206,3822.0716250070836,38767.525557011795
1739239954,100,,Aggregated,39.900000,0.000000,370,1500,1900,2100,2600,2900,3200,3500,3800,3800,3800,1626,0,360.0,966.0943611861322,6.172957975650206,3822.0716250070836,38704.56580565806
1739239955,100,,Aggregated,28.100000,0.000000,280,1500,1900,2100,2600,2900,3200,3500,3800,3800,3800,1658,0,280.0,947.7774393586434,6.172957975650206,3822.0716250070836,38678.507237635706
1739239956,100,,Aggregated,28.100000,0.000000,190,1400,1900,2100,2500,2900,3200,3500,3800,3800,3800,1678,0,190.0,936.6901968829385,6.172957975650206,3822.0716250070836,38729.95828367104
1739239957,100,,Aggregated,38.900000,0.000000,190,1400,1900,2100,2500,2900,3200,3500,3800,3800,3800,1679,0,190.0,936.9666897674625,6.172957975650206,3822.0716250070836,38759.42465753425
1739239958,100,,Aggregated,34.900000,0.000000,370,1500,1900,2100,2500,2900,3200,3500,3800,3800,3800,1730,0,360.0,961.8580355234424,6.172957975650206,3822.0716250070836,38889.35953757225
1739239959,100,,Aggregated,31.800000,0.000000,450,1500,1900,2100,2500,2900,3200,3500,3800,3800,3800,1782,0,430.0,960.9329327759165,6.172957975650206,3822.0716250070836,38646.120650953984
1739239960,100,,Aggregated,31.800000,0.000000,320,1500,1900,2100,2500,2900,3200,3500,3800,3800,3800,1812,0,310.0,945.293780352453,6.172957975650206,3822.0716250070836,38645.32726269316
1739239961,100,,Aggregated,31.800000,0.000000,320,1500,1900,2100,2500,2900,3200,3500,3800,3800,3800,1812,0,310.0,945.293780352453,6.172957975650206,3822.0716250070836,38645.32726269316
1739239962,100,,Aggregated,31.500000,0.000000,320,1500,1900,2100,2500,2900,3200,3500,3800,3800,3800,1813,0,320.0,945.9136582777968,6.172957975650206,3822.0716250070836,38672.66243794815
1739239963,100,,Aggregated,28.600000,0.000000,580,1600,2000,2100,2600,2900,3200,3500,3800,3800,3800,1909,0,580.0,1004.3962688802934,6.172957975650206,3822.0716250070836,38665.902042954425
1739239964,100,,Aggregated,28.700000,0.000000,570,1600,2000,2100,2600,2900,3200,3500,3800,3800,3800,1922,0,570.0,1001.1990397167223,6.172957975650206,3822.0716250070836,38803.80280957336
1739239965,100,,Aggregated,28.700000,0.000000,500,1600,1900,2100,2500,2900,3200,3500,3800,3800,3800,1955,0,500.0,984.8756306893144,6.172957975650206,3822.0716250070836,38882.562659846546
1739239966,100,,Aggregated,28.700000,0.000000,500,1600,1900,2100,2500,2900,3200,3500,3800,3800,3800,1955,0,500.0,984.8756306893144,6.172957975650206,3822.0716250070836,38882.562659846546
1739239967,100,,Aggregated,28.600000,0.000000,510,1600,1900,2100,2500,2900,3200,3500,3800,3800,3800,1956,0,500.0,985.2956755274021,6.172957975650206,3822.0716250070836,38862.68558282209
1739239968,100,,Aggregated,30.800000,0.000000,640,1600,2000,2100,2500,2900,3200,3500,3700,3800,3800,2017,0,640.0,1017.8200483770346,6.172957975650206,3822.0716250070836,38691.47397124442
1739239969,100,,Aggregated,27.800000,0.000000,700,1700,2000,2200,2600,2900,3200,3500,3700,3800,3800,2044,0,700.0,1038.3876032242856,6.172957975650206,3822.0716250070836,39033.1819960861
1739239970,100,,Aggregated,30.700000,0.000000,690,1600,2000,2200,2600,2900,3300,3600,4600,4700,4700,2107,0,690.0,1038.6507450139804,6.172957975650206,4698.759833001532,39094.93023255814
1739239971,100,,Aggregated,30.700000,0.000000,690,1600,2000,2200,2600,2900,3300,3600,4600,4700,4700,2109,0,690.0,1037.6927028380608,6.172957975650206,4698.759833001532,39142.40256045519
1739239972,100,,Aggregated,30.700000,0.000000,690,1600,2000,2200,2600,2900,3300,3600,4600,4700,4700,2109,0,690.0,1037.6927028380608,6.172957975650206,4698.759833001532,39142.40256045519
1739239973,100,,Aggregated,29.700000,0.000000,710,1700,2000,2200,2600,2900,3300,3600,4600,4700,4700,2125,0,710.0,1047.3587327413945,6.172957975650206,4698.759833001532,38902.73082352941
1739239974,100,,Aggregated,29.700000,0.000000,820,1700,2000,2200,2600,2900,3300,3600,4600,4700,4700,2209,0,820.0,1073.794012295332,6.172957975650206,4698.759833001532,39211.44545043006
1739239975,100,,Aggregated,29.700000,0.000000,820,1700,2000,2200,2600,2900,3300,3600,4600,4700,4700,2209,0,820.0,1073.794012295332,6.172957975650206,4698.759833001532,39211.44545043006
1739239976,100,,Aggregated,29.700000,0.000000,820,1700,2000,2200,2600,2900,3300,3600,4600,4700,4700,2209,0,820.0,1073.794012295332,6.172957975650206,4698.759833001532,39211.44545043006
1739239977,100,,Aggregated,25.400000,0.000000,970,1700,2100,2200,2600,2900,3200,3600,4600,4700,4700,2305,0,970.0,1100.8636203689452,6.172957975650206,4698.759833001532,39086.63123644252
1739239978,100,,Aggregated,25.400000,0.000000,970,1700,2100,2200,2600,2900,3200,3600,4600,4700,4700,2309,0,970.0,1102.0317264111852,6.172957975650206,4698.759833001532,39136.36552620182
1739239979,100,,Aggregated,25.400000,0.000000,970,1700,2100,2200,2600,2900,3200,3600,4600,4700,4700,2309,0,970.0,1102.0317264111852,6.172957975650206,4698.759833001532,39136.36552620182
1739239980,100,,Aggregated,25.400000,0.000000,970,1700,2100,2200,2600,2900,3200,3600,4600,4700,4700,2309,0,970.0,1102.0317264111852,6.172957975650206,4698.759833001532,39136.36552620182
1739239981,100,,Aggregated,29.200000,0.000000,1100,1700,2100,2200,2600,2900,3200,3500,4600,4700,4700,2409,0,1100.0,1123.1371893746773,6.172957975650206,4698.759833001532,39010.10211706102
1739239982,100,,Aggregated,29.200000,0.000000,1100,1700,2100,2200,2600,2900,3200,3500,4600,4700,4700,2409,0,1100.0,1123.1371893746773,6.172957975650206,4698.759833001532,39010.10211706102
1739239983,100,,Aggregated,29.200000,0.000000,1100,1700,2100,2200,2600,2900,3200,3500,4600,4700,4700,2409,0,1100.0,1123.1371893746773,6.172957975650206,4698.759833001532,39010.10211706102
1739239984,100,,Aggregated,30.000000,0.000000,1000,1700,2000,2200,2500,2900,3200,3500,4600,4700,4700,2509,0,1000.0,1110.756924886688,6.172957975650206,4698.759833001532,39004.13949780789
1739239985,100,,Aggregated,30.000000,0.000000,1000,1700,2000,2200,2500,2900,3200,3500,4600,4700,4700,2509,0,1000.0,1110.756924886688,6.172957975650206,4698.759833001532,39004.13949780789
1739239986,100,,Aggregated,30.000000,0.000000,980,1600,2000,2100,2500,2900,3200,3500,4600,4700,4700,2597,0,980.0,1089.2394656787653,6.172957975650206,4698.759833001532,38777.41586445899
1739239987,100,,Aggregated,30.000000,0.000000,960,1600,2000,2100,2500,2900,3200,3500,4600,4700,4700,2611,0,960.0,1083.4902364008842,6.172957975650206,4698.759833001532,38691.08502489467
1739239988,100,,Aggregated,30.000000,0.000000,960,1600,2000,2100,2500,2900,3200,3500,4600,4700,4700,2611,0,960.0,1083.4902364008842,6.172957975650206,4698.759833001532,38691.08502489467
1739239989,100,,Aggregated,37.200000,0.000000,960,1600,2000,2100,2500,2900,3200,3500,4600,4700,4700,2612,0,960.0,1083.6733355955969,6.172957975650206,4698.759833001532,38706.748851454824
1739239990,100,,Aggregated,30.200000,0.000000,1000,1700,2000,2200,2500,2800,3200,3500,4600,4700,4700,2712,0,1000.0,1108.2315745145977,6.172957975650206,4698.759833001532,38506.74889380531
1739239991,100,,Aggregated,30.200000,0.000000,1000,1700,2000,2200,2500,2800,3200,3500,4600,4700,4700,2712,0,1000.0,1108.2315745145977,6.172957975650206,4698.759833001532,38506.74889380531
1739239992,100,,Aggregated,30.200000,0.000000,1000,1700,2000,2200,2500,2800,3200,3500,4600,4700,4700,2712,0,1000.0,1108.2315745145977,6.172957975650206,4698.759833001532,38506.74889380531
1739239993,100,,Aggregated,30.300000,0.000000,1100,1700,2000,2100,2500,2800,3200,3500,4600,4700,4700,2782,0,1100.0,1119.5695258200371,6.172957975650206,4698.759833001532,38269.47987059669
1739239994,100,,Aggregated,30.300000,0.000000,1100,1700,2000,2100,2500,2800,3200,3500,4600,4700,4700,2816,0,1100.0,1119.44441798345,6.172957975650206,4698.759833001532,38316.552556818184
1739239995,100,,Aggregated,30.300000,0.000000,1000,1600,2000,2100,2500,2800,3200,3500,4600,4700,4700,2863,0,1000.0,1101.3410189505692,6.172957975650206,4698.759833001532,38354.66573524275
1739239996,100,,Aggregated,30.300000,0.000000,1000,1600,1900,2100,2500,2800,3200,3400,4600,4700,4700,2909,0,1000.0,1084.1579340125618,6.172957975650206,4698.759833001532,38220.16053626676
1739239997,100,,Aggregated,30.300000,0.000000,1000,1600,1900,2100,2500,2800,3200,3400,4600,4700,4700,2909,0,1000.0,1084.1579340125618,6.172957975650206,4698.759833001532,38220.16053626676
1739239998,100,,Aggregated,30.300000,0.000000,1000,1600,1900,2100,2500,2800,3200,3400,4600,4700,4700,2909,0,1000.0,1084.1579340125618,6.172957975650206,4698.759833001532,38220.16053626676
1739239999,100,,Aggregated,29.800000,0.000000,1100,1700,2000,2100,2500,2800,3200,3400,4600,4700,4700,2975,0,1100.0,1111.2030326027996,6.172957975650206,4698.759833001532,38323.08201680672
1739240000,100,,Aggregated,29.800000,0.000000,1100,1700,2000,2100,2500,2800,3200,3400,4500,4700,4700,3014,0,1100.0,1115.1393276925446,6.172957975650206,4698.759833001532,38470.08891838089
1739240001,100,,Aggregated,29.700000,0.000000,1100,1700,2000,2100,2500,2800,3200,3400,4500,4700,4700,3042,0,1100.0,1105.0332215783526,6.172957975650206,4698.759833001532,38536.160749506904
1739240002,100,,Aggregated,29.700000,0.000000,1100,1700,2000,2100,2500,2800,3200,3400,4500,4700,4700,3042,0,1100.0,1105.0332215783526,6.172957975650206,4698.759833001532,38536.160749506904
1739240003,100,,Aggregated,29.700000,0.000000,1100,1700,2000,2100,2500,2800,3200,3400,4500,4700,4700,3042,0,1100.0,1105.0332215783526,6.172957975650206,4698.759833001532,38536.160749506904
1739240004,100,,Aggregated,33.000000,0.000000,1100,1700,2000,2100,2500,2800,3200,3400,4500,4700,4700,3142,0,1100.0,1123.7285356055104,6.172957975650206,4698.759833001532,38648.1632718014
1739240005,100,,Aggregated,33.000000,0.000000,1100,1700,2000,2100,2500,2800,3200,3400,4500,4700,4700,3176,0,1100.0,1111.8784274365946,6.172957975650206,4698.759833001532,38706.16089420655
1739240006,100,,Aggregated,33.000000,0.000000,1100,1700,2000,2100,2500,2800,3200,3400,4500,4700,4700,3176,0,1100.0,1111.8784274365946,6.172957975650206,4698.759833001532,38706.16089420655
1739240007,100,,Aggregated,33.000000,0.000000,1100,1700,2000,2100,2500,2800,3200,3400,4500,4700,4700,3176,0,1100.0,1111.8784274365946,6.172957975650206,4698.759833001532,38706.16089420655
